book,chapter,verse,chokri,english,source
1TH,5,13,"Kekhrülü uko kerekrü zote, ukomhathoko la; mu neko dolü kehüko kezüve bazote.",and to respect and honor them in love for their work's sake. Be at peace among yourselves.,Bible_NAG5BSI_WEB
1TH,5,14,"Tsühi, hako neko tarhosü züho, sazüjürako, mikhrota kemuko (kekhayi keho) kedü süte, kethathimiko lü thomelu süte, umelü kediko khrühi süte, thüma metükoyo sügüsühe yite.","We exhort you, brothers, admonish the disorderly, encourage the fainthearted, support the weak, be patient toward all.",Bible_NAG5BSI_WEB
1TH,5,15,"Thüma kühopüyo sheri kesu kethiko mhakesu thiasala sü hite; vele mhekeve kethi meji yite, nekotho neko dolü sheri mu mi metüko yori.","See that no one returns evil for evil to anyone, but always follow after that which is good, for one another, and for all.",Bible_NAG5BSI_WEB
1TH,5,16,"Pütü metülü nenü tate,",Rejoice always.,Bible_NAG5BSI_WEB
1TH,5,17,Kecho kethi ne lata hi zote.,Pray without ceasing.,Bible_NAG5BSI_WEB
1TH,5,18,"Mhakehopülü sheri kethezü khasü zote, nekola hiohi Jisu Khrista la Jihova medo tazo.","In everything give thanks, for this is the will of God in Christ Jesus toward you.",Bible_NAG5BSI_WEB
1TH,5,19,Rüpü themekü va hite;,Don't quench the Spirit.,Bible_NAG5BSI_WEB
1TH,5,20,Saju kepo mhapüri kemo thi va hite;,Don't despise prophesies.,Bible_NAG5BSI_WEB
1TH,5,21,"Mhametü kevekesu pete, mha keveko züyi keto lübü zote.","Test all things, and hold firmly that which is good.",Bible_NAG5BSI_WEB
1TH,5,22,Mha kesu kethilü kengoko metü ne kethü yito.,Abstain from every form of evil.,Bible_NAG5BSI_WEB
1TH,5,23,"Jihova thozo nethi kemesa tsü kesü, mu I kechothi kesü neko thi upho, nekerhüro mu ne rüpü mejoyi kesu thi Niepo Jisu Khrista kevori ce sü ketola.","May the God of peace himself sanctify you completely. May your whole spirit, soul, and body be preserved blameless at the coming of our Lord Jesus Christ.",Bible_NAG5BSI_WEB
1TH,5,24,"Neko cü keyio jüthozo, pü thisü zoto.","Faithful is he who calls you, who will also do it.",Bible_NAG5BSI_WEB
1TH,5,25,Sazüjürako hakola kecho thiba zote.,"Brothers, pray for us.",Bible_NAG5BSI_WEB
1TH,5,26,Sazüjüra kemesalü kemebo kesü khipü metüko kelu süzüho.,Greet all the brothers with a holy kiss.,Bible_NAG5BSI_WEB
1TH,5,27,I neko po lesitho kesü hio phripü sazüjürako metüce süno neko kechü sü züho.,I solemnly charge you by the Lord that this letter be read to all the holy brothers.,Bible_NAG5BSI_WEB
1TH,5,28,Niepo Jisu Khrista ngokemezhe po neko metü züba keyi thite. Amen.,The grace of our Lord Jesus Christ be with you. Amen.,Bible_NAG5BSI_WEB
2TH,1,1,Paul mu Silvanus mu Timothy uko khapüh U Kümünupüh u Po mu u Nyepo Jisu Khrista checho baküta Thessaloniako kühu che küsü:,"Paul, Silvanus, and Timothy, to the assembly of the Thessalonians in God our Father, and the Lord Jesus Christ:",Bible_NAG5BSI_WEB
2TH,1,2,U Kümünupüh u Po mu u Nyepo Jisu Khrista chelü küpra ngokümüzheo mu thülükumünüo po nüko züta küyio thiyite.,Grace to you and peace from God our Father and the Lord Jesus Christ.,Bible_NAG5BSI_WEB
2TH,1,3,Ha küzüko ha noko na u Kümünupüh swü sühkütsü hazhote: mu süzitsü pütü zoto. Kükrelamoli noko kümülüve küthi satazü mu noko kühopüyi huhu khrü küthi mama prayi zükütsü na.,"We are bound to always give thanks to God for you, brothers, even as it is appropriate, because your faith grows exceedingly, and the love of each and every one of you towards one another abounds;",Bible_NAG5BSI_WEB
2TH,1,4,Süna ha thozoyi mi neko müswü kütsü khüko lüyi mu kümüzhe kütsü neyo voyoküzho khüko lüyi ne sügü süyhekuzho na ne kümülü lano u Kümünupüh kühuko lü noko na hanüphi tayo.,so that we ourselves boast about you in the assemblies of God for your patience and faith in all your persecutions and in the afflictions which you endure.,Bible_NAG5BSI_WEB
2TH,1,5,Noko kümüzheküzhoko yi u Kümünupüh küde nazo; mu noko po süo ngoyi kütsü thiyiküto na u Kümünupüh müdo-o müzi zolikütsü süko pü zasi pü thipü ba kütsüzo.,"This is an obvious sign of the righteous judgment of God, to the end that you may be counted worthy of the Kingdom of God, for which you also suffer.",Bible_NAG5BSI_WEB
2TH,1,6,"-8Süzo Nyepo Jisu Khrista tho u Kümünupüh seyokümoko mu u Nyepo Jisu dzüyiküve-o dzüzü thiyokümokoyo pü khüpotoli meto zoküba lüno pu küku pü dzüyiko zü sade tüyo numi mhüngo thizo prüküto che, mu tsüdo noko müthimünyi küzhoko müthi laküto na mu noko tsü kümüzhe küzhoko poyi hazü rülütaküto u Kümünupüh mhüdzü zoe müzizo.","Since it is a righteous thing with God to repay affliction to those who afflict you,",Bible_NAG5BSI_WEB
2TH,1,9,-10Sünha Pu pu kümüsako mhüdzülü uko po pu ngopü ungo zotoli no voküto che dzüyiküveo dzüzü thiyokümoko po Nyepoo dzü mu Pü küku ratsa kerü lüno sazho thide küchothe küka ngoyi to: Noko ha noko che pu zhopo thiküsü dzüo mülüyi tazorü.,"who will pay the penalty: eternal destruction from the face of the Lord and from the glory of his might,",Bible_NAG5BSI_WEB
2TH,1,11,"Süna ha u Kümünupüh po noko khapü puphre thiyi küsümi thito, mu nepo nezho veyi künyi khüko mu ne kümülü mhatho khüko ku swüde thiyi küto na hayi noko na chosüh bayo zo.","To this end we also pray always for you, that our God may count you worthy of your calling, and fulfill every desire of goodness and work of faith, with power;",Bible_NAG5BSI_WEB
2TH,1,12,"Süzi-eno u Kümünupüh mu Nyepo Jisu zao müleyito, mu Khrista Jisu noko yi po pu yolü müleyi to.","that the name of our Lord Jesus may be glorified in you, and you in him, according to the grace of our God and the Lord Jesus Christ.",Bible_NAG5BSI_WEB
2TH,2,1,"Sülizo ha küzüko, U Nyepo Jisu Khrista la voküta mu uko vo pu mhüdzülü künguküto dzüh ha ne hüpü,","Now, brothers, concerning the coming of our Lord Jesus Christ, and our gathering together to him, we ask you",Bible_NAG5BSI_WEB
2TH,2,2,nepo Nyepoo küvo tüsozho tsühi tali kütsü potolino nepo nelü kühoküro thi mhata moyi Ropüh mhase pü na moyi mi dzüna moyi ha chelü lüsi ngoyi no nüko lü kümüzhe mo küto thi süho.,"not to be quickly shaken in your mind, nor yet be troubled, either by spirit, or by word, or by letter as from us, saying that the day of Christ had come.",Bible_NAG5BSI_WEB
2TH,2,3,Mipo thüdo kühopüyi sü ne swühite: mi lata müra mu kakütao nuo thüma kürüzüo mi mhüngo thi vokümo lü süyilho.,"Let no one deceive you in any way. For it will not be, unless the departure comes first, and the man of sin is revealed, the son of destruction,",Bible_NAG5BSI_WEB
2TH,2,4,Süo u tho u khapü U Kümünupüh düthi moyi mipo u rüsayo küzho khüko ngomu mu putho u Kümünupüh müve thino u Kümünupüh kürüsüce lü bayito.,"he who opposes and exalts himself against all that is called God or that is worshiped; so that he sits as God in the temple of God, setting himself up as God.",Bible_NAG5BSI_WEB
2TH,2,5,I Thadzü nüko zü küba che mha sükosü pü nüko che poküsü nüko seyi mota me?,"Don't you remember that, when I was still with you, I told you these things?",Bible_NAG5BSI_WEB
2TH,2,6,Sülizo pu po putü tüche prakütona küdipü tsüdo pu kha ba sü nüko yi sebato.,"Now you know what is restraining him, to the end that he may be revealed in his own season.",Bible_NAG5BSI_WEB
2TH,2,7,Mu kürüzüo kükuko mi müse müngo mo no tsüyi thi swüdü bate. Eli tsü pu khakübao mipo pu khi müra va mozosu.,"For the mystery of lawlessness already works. Only there is one who restrains now, until he is taken out of the way.",Bible_NAG5BSI_WEB
2TH,2,8,"Süzüno süsalü kürüzü süo putho mi mhüngo thi prato; Eli Nyepo Jisu ta lü küpra pu thüsü pü süo müka vato, mu pu mi mhüngo thi vode kürüzü süo thi müdi vato.","Then the lawless one will be revealed, whom the Lord will kill with the breath of his mouth, and bring to nothing by the brightness of his coming;",Bible_NAG5BSI_WEB
2TH,2,9,"Satan pu hüküsü na kürüzü süo küku mu zasiko mu ungo mhatho küthosu,","even he whose coming is according to the working of Satan with all power and signs and lying wonders,",Bible_NAG5BSI_WEB
2TH,2,10,Mi swüyoküzho khüko sü de vo suta kütoko kütsito; süosü kükrenamoli dzüo züyi moküta la.,"and with all deception of wickedness for those who are being lost, because they didn't receive the love of the truth, that they might be saved.",Bible_NAG5BSI_WEB
2TH,2,11,Tsütio uko po küchezü mülütakütona süosü na u Kümünupüh mi po kükritaküto kro po thisüto.,"Because of this, God sends them a working of error, that they should believe a lie;",Bible_NAG5BSI_WEB
2TH,2,12,Süzüno küthoo mülü moli küthokümo-o lü unü küta khüko müjo vato.,"that they all might be judged who didn't believe the truth, but had pleasure in unrighteousness.",Bible_NAG5BSI_WEB
2TH,2,13,"Süyi Nyepoo khrüküpüh ha küzüko, Ropüh tho ne thi kümüsa yino nepo küthoo mülübüyi no u Kümünupüh süprülü noko küdapü külaküyi checho süpü taküta na ha no noko na u Kümünupüh swüsü tayizüte.","But we are bound to always give thanks to God for you, brothers loved by the Lord, because God chose you from the beginning for salvation through sanctification of the Spirit and belief in the truth;",Bible_NAG5BSI_WEB
2TH,2,14,Pu süosü na ha dzüyiküveo po noko thipü u Nyepo Jisu Khrista zale thiküto checho süyite.,"to which he called you through our Gospel, for the obtaining of the glory of our Lord Jesus Christ.",Bible_NAG5BSI_WEB
2TH,2,15,"Süna ha küzüko thiswü thi thazoyi, mu noko tha dzü zoyi moyi ha lüsi lüno kümütha dzü se küyiko thi mu zütazoyi.","So then, brothers, stand firm, and hold the traditions which you were taught by us, whether by word, or by letter.",Bible_NAG5BSI_WEB
2TH,2,16,"Sülizo u Nyepo Jisu Khrista poyi mu u Kümünupüh u poo ngokümüzheo na ukhrü mu küchothe ulü tho mülu mu u sadzuh küve kha u küprüo poyi,","Now our Lord Jesus Christ himself, and God our Father, who loved us and gave us eternal comfort and good hope through grace,",Bible_NAG5BSI_WEB
2TH,2,17,Noko lü tho mülusü mu mhaküve küthi mu dzü lünyiko lü nelü thi kümüve sü küyio thiyite.,comfort your hearts and establish you in every good work and word.,Bible_NAG5BSI_WEB
2TH,3,1,"Tsüsa ha küzüko, Nyepoo dzüo po nüko dolü thiyoküzho kümhai kükreko dolü yi thi sazo voyi mu thürho pühyi.","Finally, brothers, pray for us, that the word of the Lord may spread rapidly and be glorified, even as also with you;",Bible_NAG5BSI_WEB
2TH,3,2,Tsü ha poyi thüma mha lükümo mu küruzhümi belü yi ta prayi küto na nüko hana cho sayite: thüma mütüko kumülümi zo morü.,and that we may be delivered from unreasonable and evil men; for not all have faith.,Bible_NAG5BSI_WEB
2TH,3,3,Süyi Nyepoo sü küdzüthoo zo; pu na thi kümütükusü mu kürüzü belü noko külasüto.,"But the Lord is faithful, who will establish you, and guard you from the evil one.",Bible_NAG5BSI_WEB
2TH,3,4,"Süzo ha noko che mha poküsüko nüko süko thiyi mu tsüsayi, thito ikütsü nüko dzüh zoe ha Nyepoo mülü bayo zo.","We have confidence in the Lord concerning you, that you both do and will do the things we command.",Bible_NAG5BSI_WEB
2TH,3,5,Süzo Nyepoo po noko lü rükhüpü u Kümünupüh chelü küpra kükhrüo mu Khrista chelü küpra sügüsühe küzhoo lü voküyi thite.,"May the Lord direct your hearts into the love of God, and into the patience of Christ.",Bible_NAG5BSI_WEB
2TH,3,6,"Süzo ha küzüko, ha noko po ne küzümia kühopüyi kühulü tayo kümo mu ne ha chelü kümütha dzü se küyiko züyo kümomi zü kümokro mo küto u Nyepo Jisu Khrista zalü ha dzü kha nüko che süho.","Now we command you, brothers, in the name of our Lord Jesus Christ, that you withdraw yourselves from every brother who walks in rebellion, and not after the tradition which they received from us.",Bible_NAG5BSI_WEB
2TH,3,7,Noko ha doreyi dzü zotsü netho zoyi se bate rü; kükrenamoli ha thadzü nüko dolü küba cheyi miyi zü mo de lhü mozo kütsü na.,"For you know how you ought to imitate us. For we didn't behave ourselves rebelliously among you,",Bible_NAG5BSI_WEB
2TH,3,8,Süzomoli ha süchesü mipü belü yi püma thi mo de mha yiketsü moli ha noko mipü lüyi thi kütsakhunyi kümona thathava yi küswüyi mhathi kümüzhe rükharüli zo.,"neither did we eat bread from anyone's hand without paying for it, but in labor and travail worked night and day, that we might not burden any of you;",Bible_NAG5BSI_WEB
2TH,3,9,Süosü ha va yiküti putü mo mu süzino moli ha tho thakapü thisü noko ka sünyi kütsü zo,"not because we don't have the right, but to make ourselves an example to you, that you should imitate us.",Bible_NAG5BSI_WEB
2TH,3,10,"Sizomoli ha noko zü küba cheyi thüma kühopüyi mhathi kümütsü mi, pu po pu lüvayi ti hi süzi ha noko che dzü khasüyo.","For even when we were with you, we commanded you this: ""If anyone will not work, neither let him eat.""",Bible_NAG5BSI_WEB
2TH,3,11,I dzü hio küpo kükrenamoli ha noko dolü humi u tho u mhatho püyi thi mo no mi küyhu kho mu ki no mire lüyi tayo mokütsü se kütsü nazo.,"For we hear of some who walk among you in rebellion, who don't work at all, but are busybodies.",Bible_NAG5BSI_WEB
2TH,3,12,Süna ha thüma süzi kütsümi po rüba no utho uva krati tano kütsü Nyepo Jisu Khrista za sü dzü khasü mu tarho sasü züho.,"Now those who are that way, we command and exhort in the Lord Jesus Christ, that with quietness they work, and eat their own bread.",Bible_NAG5BSI_WEB
2TH,3,13,"Eli a küzüko, nüko zoe mhakam kühopüyi thi lizo velikütsüko thi ne süsi tahi.","But you, brothers, don't be weary in doing well.",Bible_NAG5BSI_WEB
2TH,3,14,"Tsüo thüma kühopüyi lüsi ha yolü thoküsü hadzü züyokümomi, nüko thüma sümi sepü bayi; süzü pu po müngayi küto na neko puzü kümükroyihi.","If any man doesn't obey our word in this letter, note that man, that you have no company with him, to the end that he may be ashamed.",Bible_NAG5BSI_WEB
2TH,3,15,Süzoyi pu khapü ne ngomumi kümha zotahi no ne küzümi kümha no pu tahitarho ta zoyi.,"Don't count him as an enemy, but admonish him as a brother.",Bible_NAG5BSI_WEB
2TH,3,16,"Süzo thülü thi kümünüyoküzho Nyepo po kühopüyi, kühopülüyi putho nune süo khapü miprü taküyio thiyite.",Now may the Lord of peace himself give you peace at all times in all ways. The Lord be with you all.,Bible_NAG5BSI_WEB
2TH,3,17,I Paul tho ne külüküsü a tho a be pü thosü ho; hiyohi a lüsi khoko lü a chelü zoli kütsü zasi pü zo; I hizi de thoyo.,"The greeting of me, Paul, with my own hand, which is the sign in every letter: this is how I write.",Bible_NAG5BSI_WEB
2TH,3,18,U Nyepo Jisu Khrista chelü küpra ngokümüzheo po noko mütüko zü baküyio thiyite.,The grace of our Lord Jesus Christ be with you all. Amen.,Bible_NAG5BSI_WEB
1TI,1,1,U Kümünupüh ukülaküyio mu Jisu Khrista ukümüri küneo yolü chi mu küdaküyi Paul no thopüh,"Paul, an apostle of Christ Jesus according to the commandment of God our Savior, and Christ Jesus our hope;",Bible_NAG5BSI_WEB
1TI,1,2,"Timothy kümülülü punu kütho thikütao ce küsü; ngokümüzhie, kükhrü mu lünüo u Kümünupüh yolü küvo.","to Timothy, my true child in faith: Grace, mercy, and peace, from God our Father and Christ Jesus our Lord.",Bible_NAG5BSI_WEB
1TI,1,3,"Ino Macedonia lü vode Ephesus lü kübace n pono thüma thüzho kümütha dzü mütha kükri kütiko püh müthahi no posü,","As I exhorted you to stay at Ephesus when I was going into Macedonia, that you might charge certain men not to teach a different doctrine,",Bible_NAG5BSI_WEB
1TI,1,4,"Ukopo thüdzü küpo mu upotsaneko dzü küpoko rünyi hino posüh, kükrenamoli süko yolü Kümünupüh mhatho kümülülü thaküsüko moli küzüküsu, ulakükreküti püvo tayo kütila.","neither to pay attention to myths and endless genealogies, which cause disputes, rather than God's stewardship, which is in faith--",Bible_NAG5BSI_WEB
1TI,1,5,Thüzho khaküsü külüyono kükhrü. U külü kümüsa lüno voyo mu utho ulü müzho kümolü lüno voyo.,"but the end of the charge is love, out of a pure heart and a good conscience and unfeigned faith;",Bible_NAG5BSI_WEB
1TI,1,6,Thüma humi mha süko pon u küdode pozükümo uco küdiko potate.,"from which things some, having missed the mark, have turned aside to vain talking;",Bible_NAG5BSI_WEB
1TI,1,7,Uko no thüzho kümüthami thi nyisa eli uko no dipüh pobashi sede poyomo morei uko poküba kütho zo küti mülü yomo.,"desiring to be teachers of the law, though they understand neither what they say, nor about what they strongly affirm.",Bible_NAG5BSI_WEB
1TI,1,8,U münu de thüzhoo süyi lize thüzhoo veti seba.,"But we know that the law is good, if a man uses it lawfully,",Bible_NAG5BSI_WEB
1TI,1,9,"U seküyi thüzho hi kümathomi na thisü mo eli thüzho zü kümomi mu thüzho kümütsuko, Ukümünupüh se kümoko küphomako, musakümoko, mizü züh kümoko, upo uzu küdokhriko mu thümumi, miküdokhrimi na zo.","as knowing this, that law is not made for a righteous man, but for the lawless and insubordinate, for the ungodly and sinners, for the unholy and profane, for murderers of fathers and murderers of mothers, for manslayers,",Bible_NAG5BSI_WEB
1TI,1,10,"Kürügükürüzümi, u tho u zümi yo kethenga kethi, thüma zhü ketimi, mikhwü zu kümoko mi küswü, thüma kücejümi, medade rüswü ketiko miküdo kütami mu kümütha züh zü küthürü kütiko.","for the sexually immoral, for homosexuals, for slave-traders, for liars, for perjurers, and for any other thing contrary to the sound doctrine;",Bible_NAG5BSI_WEB
1TI,1,11,Kümüthazü püh umülü küva küvethoo u Kümünupüh dzüyiküve küthoo zü kürhü zo.,"according to the Gospel of the glory of the blessed God, which was committed to my trust.",Bible_NAG5BSI_WEB
1TI,1,12,Jisu Khrista a Nyepoo dzüküpo a kütsüla mu a küda püh apon yitho thi küyila pukümüza poyo.,"And I thank him who enabled me, Christ Jesus our Lord, because he counted me faithful, appointing me to service;",Bible_NAG5BSI_WEB
1TI,1,13,"Ino vapüh Nyepoo tha mu mülade pu kümülümiko müthimünyi, mikhwü zümo vo zori puno ngokümüzhie püh a tsü kükrelamoli Ino mülümode semode thita kütala.","although I was before a blasphemer, a persecutor, and insolent. However, I obtained mercy, because I did it ignorantly in unbelief.",Bible_NAG5BSI_WEB
1TI,1,14,"Jisu Khrista yolü ngokümüzhe püh a kütsukülhu thisü, hihi Jisu Khrista yolü kümülü mu kükhrü lazo.",The grace of our Lord abounded exceedingly with faith and love which is in Christ Jesus.,Bible_NAG5BSI_WEB
1TI,1,15,"Hicehi mülüyi küsü kümatho küzütho zü mu yiküsü züsü Jisu Khrista no küphomami külayi kütola cezülü vo, süko dolü Ino küphoumadoo.","The saying is faithful and worthy of all acceptance, that Christ Jesus came into the world to save sinners; of whom I am chief.",Bible_NAG5BSI_WEB
1TI,1,16,"Eli puno ngukümüzhe püh a tsüsü, side küphomadoo a yolüno Jisu Khrista kükhrü küla kedi thapüh mülü küyimi müka de uko po küchothe külaküyi ngoyi kütola.","However, for this cause I obtained mercy, that in me first, Jesus Christ might display all his patience, for an example of those who were going to believe in him for eternal life.",Bible_NAG5BSI_WEB
1TI,1,17,"Küchothe küdeo, puh küla küdio, Kümünupuh pon thürho zapozale mütü püh küyiyo thite.","Now to the King eternal, immortal, invisible, to God who alone is wise, be honor and glory forever and ever. Amen.",Bible_NAG5BSI_WEB
1TI,1,18,Anu Timothy Ino kümüthazü hihi sadzü popüh kümütayo npo müdziyi mu nkunhie thide kümürha non poyo.,"This charge I commit to you, my child Timothy, according to the prophecies which led the way to you, that by them you may wage the good warfare;",Bible_NAG5BSI_WEB
1TI,1,19,N kümülü rüderületa hide n lükütho püh thüma u kümülü dzüru rülükütako bita hite.,holding faith and a good conscience; which some having thrust away made a shipwreck concerning the faith;,Bible_NAG5BSI_WEB
1TI,1,20,"Thüma sünyisü Hymenaeus mu Alexander, Ino unyi khapüh Satan belüsüve side unyi po u Kümünupüh tha lata mo kütola.","of whom is Hymenaeus and Alexander; whom I delivered to Satan, that they might be taught not to blaspheme.",Bible_NAG5BSI_WEB
1TI,2,1,I nce porasü nyi kübao kütasa kühupon thüma kühopülari cho mu n müzhiemülo mu mi zhopo ri thi mu u Kümünupüh tsü ba zoyite.,"I exhort therefore, first of all, that petitions, prayers, intercessions, and givings of thanks, be made for all men:",Bible_NAG5BSI_WEB
1TI,2,2,Side cho kütice Küdekola mu mi mho küzho khüko la ri sade chobazoyite: silize min uküyhu küzhie mo mu upon mizü küzüve mu Ihü de kütholü münu de tayi kütola.,for kings and all who are in high places; that we may lead a tranquil and quiet life in all godliness and reverence.,Bible_NAG5BSI_WEB
1TI,2,3,U külaküyi u Kümünupüh mhüzü ce no siküti pu nüzo kütila.,For this is good and acceptable in the sight of God our Savior;,Bible_NAG5BSI_WEB
1TI,2,4,Puno thüma mütüko pon külaküyi ngoi küti mu kütho mhaseo vo küti punüzo.,who desires all people to be saved and come to full knowledge of the truth.,Bible_NAG5BSI_WEB
1TI,2,5,"Süsari u Kümünupüh yozo, sülize u Kümünupüh mu thüma dolü kütha ripuzo puno thüma thiküta Khrista zo.","For there is one God, and one mediator between God and men, the man Christ Jesus,",Bible_NAG5BSI_WEB
1TI,2,6,"Puno pupho khapü thüma mütüko rhapü müzüte, süla pütütüce süsüzhopo thisü molizo süte.",who gave himself as a ransom for all; the testimony in its own times;,Bible_NAG5BSI_WEB
1TI,2,7,"Süsü la kümülü mu kütho lüno apon Judakümoko kümütha süsü dzüyiküve pü mi mütha mu pü apostle püthi kütola a küdayite mu süsüküthotüzo, cezü mozo.","to which I was appointed a preacher and an apostle (I am telling the truth in Christ, not lying), a teacher of the Gentiles in faith and truth.",Bible_NAG5BSI_WEB
1TI,2,8,Sülano I thüpumi pon kühorapüh kücho thizori ulürüda mori mizü kümülita mode ubenyi pon müsade ube yhopü küchoküthi a müdo.,"I desire therefore that the men in every place pray, lifting up holy hands without wrath and doubting.",Bible_NAG5BSI_WEB
1TI,2,9,"Süsü bide thünomi pori unga ne mu ulümüsa müzide ukhwüne uzhotüko ukütsopüta küti a müdo; süsari upitha che dolinyi thipüh mori suna mori mhama kürü khwümeko süta moli,","In the same way, that women also adorn themselves in decent clothing, with modesty and propriety; not just with braided hair, gold, pearls, or expensive clothing;",Bible_NAG5BSI_WEB
1TI,2,10,Thünomi kütholüyo kütiko uvaküzüve kütiko süde mhathoküve linyiko thipüh ukütsoyi no süzo.,but (which becomes women professing godliness) with good works.,Bible_NAG5BSI_WEB
1TI,2,11,Thünomi pon mhakühopülüri mikhrikhro bade münude mi ukümüthazüko seyite.,Let a woman learn in quietness with all subjection.,Bible_NAG5BSI_WEB
1TI,2,12,Süzomoli thünomipon sü mi mütha mori thüpumi mhuküzho thi kütamoli münu bade mikhwü rünyiküyi thinyi.,"But I don't permit a woman to teach, nor to exercise authority over a man, but to be in quietness.",Bible_NAG5BSI_WEB
1TI,2,13,Kükrelamoli Adam no Eve mhüjü thi müra.,"For Adam was first formed, then Eve.",Bible_NAG5BSI_WEB
1TI,2,14,Mu Adam no küdo ketsü lü tamo; veli thünopü no kedoketsülü lüta no phoma ta.,"Adam wasn't deceived, but the woman, being deceived, has fallen into disobedience;",Bible_NAG5BSI_WEB
1TI,2,15,"Vele thünopüri nu kümünu lüno pü külayito pü kümülü, kükhrü mu kümüsa lü pükhi kürünu püba tsüsa.","but she will be saved through her child-bearing, if they continue in faith, love, and sanctification with sobriety.",Bible_NAG5BSI_WEB
1TI,3,1,Thüma kühopüri kühu kukhwümi yitho thinyiyo küzhomi mha kam küzho phuyo.,"This is a faithful saying: if a man seeks the office of an overseer, he desires a good work.",Bible_NAG5BSI_WEB
1TI,3,2,"Süla kühu kukhwümi pon mipon puthayi külhomi, pu cemi pülübikünemi mhakuhopü lüri uküthükürü küyimi puzho küvemi mu thümakümünumi, mi müsonyiyo küzhomi mu mi müthayi küsümi molizosu.","The overseer therefore must be without reproach, the husband of one wife, temperate, sensible, modest, hospitable, good at teaching;",Bible_NAG5BSI_WEB
1TI,3,3,Pu kümüzümi mori mi vünyi sayo küzhomi mode thüma kümüzimi molizo su: Pu mizü künyonyi sayo küzhomi mu süceraka mühoyokümomi molizo su.,"not a drinker, not violent, not greedy for money, but gentle, not quarrelsome, not covetous;",Bible_NAG5BSI_WEB
1TI,3,4,"Puno putho pu celümi ri kükha münu zütayo küzhomi, puneko pori pükhri müprü de puzü züyo küzhomi molize","one who rules his own house well, having children in subjection with all reverence;",Bible_NAG5BSI_WEB
1TI,3,5,Simode thüma kühopuri puthon pu celümi kükhayi semolize puno dipübide u Kümünupüh kühu küsü münuyi veta?,"(but if a man doesn't know how to rule his own house, how will he take care of the assembly of God?)",Bible_NAG5BSI_WEB
1TI,3,6,Puno ko müthu tade Satan bi u Kümünupüh pon pu müzhoküva kümüprü la masami zohite.,"not a new convert, lest being puffed up he fall into the same condemnation as the devil.",Bible_NAG5BSI_WEB
1TI,3,7,Sizomoli pun mithapüta mu Satan ratho lüno pumapü küta kümüprüla chozoumi mhuzülü ri thürho püyiyo küzhomi molizo su.,"Moreover he must have good testimony from those who are outside, to avoid falling into reproach and the snare of the devil.",Bible_NAG5BSI_WEB
1TI,3,8,"Süsü bi Dikon shie thüma kümüzimi udzü müdayo kümomi, hezokranyi yo kümomi, kümüthu lüno mizü yinyio kümomi molizosu.","Deacons, in the same way, must be reverent, not double-tongued, not addicted to much wine, not greedy for money;",Bible_NAG5BSI_WEB
1TI,3,9,Süko ulümüzi de kümülü dzü kümüsü sü poyo küzhomi molizo su.,holding the mystery of the faith in a pure conscience.,Bible_NAG5BSI_WEB
1TI,3,10,Sülizo thüma süko rüle küveküsu se mürayi de uko küzho di lize uko pon Dikon kam thiyite.,"Let them also first be tested; then let them serve as deacons, if they are blameless.",Bible_NAG5BSI_WEB
1TI,3,11,Dikonpüko ri sübide uzhomüzi mu mitha mi mülüyo küzhomi moli mha kuhopülüri u küthükürüyo küzhomi mu küzüthomi molizo su.,"Their wives in the same way must be reverent, not slanderers, temperate, faithful in all things.",Bible_NAG5BSI_WEB
1TI,3,12,"Dikonmi ri u nopüne pülübi küti mi, unune mu u celümiko kükhamünu sütayo küzhomi molizo su.","Let deacons be husbands of one wife, ruling their children and their own houses well.",Bible_NAG5BSI_WEB
1TI,3,13,Süsari Dikon thi münu küzhomi u kümülü ri neyi de Jisu Khrista cecho nkümülü thüpu küthi mamayi yo.,"For those who have served well as deacons gain to themselves a good standing, and great boldness in the faith which is in Christ Jesus.",Bible_NAG5BSI_WEB
1TI,3,14,Eno nce voze küti lüde dzü hiko thopü nce sü züho.,"These things I write to you, hoping to come to you shortly;",Bible_NAG5BSI_WEB
1TI,3,15,"Eno bachota zori u Kümünupüh celü kübami uzho küdipü biyi molizosushi npon seba nyi. Ce süsü rhütayo küzho u Kümünupüh kuhu, küthoo kütüco mu punophuyo zo.","but if I wait long, that you may know how men ought to behave themselves in the house of God, which is the assembly of the living God, the pillar and ground of the truth.",Bible_NAG5BSI_WEB
1TI,3,16,"Sülize mipu pori unanyilü dzü kümüsü mhase küzhotho sü yisü molikündizo. “Süsü thüma müvee no mi mhingo thivo, pu rüpü yolün puyisü matho zole küti seyi tüyo choyimi pungo, thüma lünyiko dolü no pu dzü popü mi müka: cejü hiyolü külhümi pu mülü, puzüde müso kevetho yolükhote”","Without controversy, the mystery of godliness is great: God was revealed in the flesh, Justified in the spirit, Seen by angels, Preached among the nations, Believed on in the world, And received up in glory.",Bible_NAG5BSI_WEB
1TI,4,1,Siri Rüpüno potü küsü vo künukünuco thüma humi u kümülü khavade uswükütse küti hupühko müdzi tato.,"But the Spirit says expressly that in later times some will fall away from the faith, paying attention to seducing spirits and doctrines of demons,",Bible_NAG5BSI_WEB
